meter_id,feeder_zone,area_name,timestamp,consumption_kwh,hour,day_of_week,is_weekend,is_peak_hour,rolling_avg_24h
MTR_0003,Zone_3,Hebbal,2026-04-04 00:00:00,0.13,0,5,1,0,0.195125
MTR_0003,Zone_3,Hebbal,2026-04-04 01:00:00,0.09,1,5,1,0,0.19604166666666667
MTR_0003,Zone_3,Hebbal,2026-04-04 02:00:00,0.085,2,5,1,0,0.19670833333333335
MTR_0003,Zone_3,Hebbal,2026-04-04 03:00:00,0.109,3,5,1,0,0.19741666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 04:00:00,0.09,4,5,1,0,0.1965
MTR_0003,Zone_3,Hebbal,2026-04-04 05:00:00,0.141,5,5,1,0,0.2001666666666667
MTR_0003,Zone_3,Hebbal,2026-04-04 06:00:00,0.232,6,5,1,0,0.19841666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 07:00:00,0.266,7,5,1,0,0.19754166666666664
MTR_0003,Zone_3,Hebbal,2026-04-04 08:00:00,0.275,8,5,1,0,0.19533333333333336
MTR_0003,Zone_3,Hebbal,2026-04-04 09:00:00,0.256,9,5,1,0,0.19629166666666664
MTR_0003,Zone_3,Hebbal,2026-04-04 10:00:00,0.09,10,5,1,0,0.1929166666666667
MTR_0003,Zone_3,Hebbal,2026-04-04 11:00:00,0.177,11,5,1,0,0.19233333333333333
MTR_0003,Zone_3,Hebbal,2026-04-04 12:00:00,0.211,12,5,1,0,0.19200000000000003
MTR_0003,Zone_3,Hebbal,2026-04-04 13:00:00,0.207,13,5,1,0,0.19345833333333332
MTR_0003,Zone_3,Hebbal,2026-04-04 14:00:00,0.194,14,5,1,0,0.19233333333333336
MTR_0003,Zone_3,Hebbal,2026-04-04 15:00:00,0.147,15,5,1,0,0.19345833333333337
MTR_0003,Zone_3,Hebbal,2026-04-04 16:00:00,0.195,16,5,1,0,0.19566666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 17:00:00,0.164,17,5,1,0,0.19441666666666668
MTR_0003,Zone_3,Hebbal,2026-04-04 18:00:00,0.322,18,5,1,1,0.19675
MTR_0003,Zone_3,Hebbal,2026-04-04 19:00:00,0.315,19,5,1,1,0.1985
MTR_0003,Zone_3,Hebbal,2026-04-04 20:00:00,0.28,20,5,1,1,0.19791666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 21:00:00,0.282,21,5,1,1,0.19566666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 22:00:00,0.322,22,5,1,1,0.19866666666666666
MTR_0003,Zone_3,Hebbal,2026-04-04 23:00:00,0.175,23,5,1,0,0.198125
MTR_0003,Zone_3,Hebbal,2026-04-05 00:00:00,0.069,0,6,1,0,0.19558333333333333
MTR_0003,Zone_3,Hebbal,2026-04-05 01:00:00,0.067,1,6,1,0,0.19462500000000002
MTR_0003,Zone_3,Hebbal,2026-04-05 02:00:00,0.087,2,6,1,0,0.19470833333333334
MTR_0003,Zone_3,Hebbal,2026-04-05 03:00:00,0.147,3,6,1,0,0.19629166666666667
MTR_0003,Zone_3,Hebbal,2026-04-05 04:00:00,0.08,4,6,1,0,0.19587500000000002
MTR_0003,Zone_3,Hebbal,2026-04-05 05:00:00,0.096,5,6,1,0,0.19400000000000003
MTR_0003,Zone_3,Hebbal,2026-04-05 06:00:00,0.271,6,6,1,0,0.19562500000000002
MTR_0003,Zone_3,Hebbal,2026-04-05 07:00:00,0.232,7,6,1,0,0.19420833333333334
MTR_0003,Zone_3,Hebbal,2026-04-05 08:00:00,0.211,8,6,1,0,0.19154166666666664
MTR_0003,Zone_3,Hebbal,2026-04-05 09:00:00,0.235,9,6,1,0,0.19066666666666668
MTR_0003,Zone_3,Hebbal,2026-04-05 10:00:00,0.19,10,6,1,0,0.1948333333333333
MTR_0003,Zone_3,Hebbal,2026-04-05 11:00:00,0.185,11,6,1,0,0.19516666666666668
MTR_0003,Zone_3,Hebbal,2026-04-05 12:00:00,0.205,12,6,1,0,0.19491666666666665
MTR_0003,Zone_3,Hebbal,2026-04-05 13:00:00,0.185,13,6,1,0,0.19399999999999998
MTR_0003,Zone_3,Hebbal,2026-04-05 14:00:00,0.179,14,6,1,0,0.193375
MTR_0003,Zone_3,Hebbal,2026-04-05 15:00:00,0.163,15,6,1,0,0.19404166666666667
MTR_0003,Zone_3,Hebbal,2026-04-05 16:00:00,0.211,16,6,1,0,0.19470833333333334
MTR_0003,Zone_3,Hebbal,2026-04-05 17:00:00,0.153,17,6,1,0,0.19425
MTR_0003,Zone_3,Hebbal,2026-04-05 18:00:00,0.275,18,6,1,1,0.19229166666666664
MTR_0003,Zone_3,Hebbal,2026-04-05 19:00:00,0.329,19,6,1,1,0.19287500000000002
MTR_0003,Zone_3,Hebbal,2026-04-05 20:00:00,0.268,20,6,1,1,0.192375
MTR_0003,Zone_3,Hebbal,2026-04-05 21:00:00,0.389,21,6,1,1,0.19683333333333333
MTR_0003,Zone_3,Hebbal,2026-04-05 22:00:00,0.314,22,6,1,1,0.1965
MTR_0003,Zone_3,Hebbal,2026-04-05 23:00:00,0.193,23,6,1,0,0.19725
MTR_0003,Zone_3,Hebbal,2026-04-06 00:00:00,0.078,0,0,0,0,0.19762500000000002
MTR_0003,Zone_3,Hebbal,2026-04-06 01:00:00,0.094,1,0,0,0,0.19874999999999998
MTR_0003,Zone_3,Hebbal,2026-04-06 02:00:00,0.09,2,0,0,0,0.19887500000000002
MTR_0003,Zone_3,Hebbal,2026-04-06 03:00:00,0.087,3,0,0,0,0.196375
MTR_0003,Zone_3,Hebbal,2026-04-06 04:00:00,0.125,4,0,0,0,0.19825
MTR_0003,Zone_3,Hebbal,2026-04-06 05:00:00,0.09,5,0,0,0,0.19799999999999998
MTR_0003,Zone_3,Hebbal,2026-04-06 06:00:00,0.322,6,0,0,0,0.200125
MTR_0003,Zone_3,Hebbal,2026-04-06 07:00:00,0.375,7,0,0,0,0.2060833333333333
MTR_0003,Zone_3,Hebbal,2026-04-06 08:00:00,0.28,8,0,0,0,0.20895833333333336
MTR_0003,Zone_3,Hebbal,2026-04-06 09:00:00,0.294,9,0,0,0,0.21141666666666667
MTR_0003,Zone_3,Hebbal,2026-04-06 10:00:00,0.209,10,0,0,0,0.21220833333333336
MTR_0003,Zone_3,Hebbal,2026-04-06 11:00:00,0.255,11,0,0,0,0.215125
MTR_0003,Zone_3,Hebbal,2026-04-06 12:00:00,0.194,12,0,0,0,0.21466666666666667
MTR_0003,Zone_3,Hebbal,2026-04-06 13:00:00,0.17,13,0,0,0,0.21404166666666669
MTR_0003,Zone_3,Hebbal,2026-04-06 14:00:00,0.156,14,0,0,0,0.21308333333333332
MTR_0003,Zone_3,Hebbal,2026-04-06 15:00:00,0.195,15,0,0,0,0.21441666666666667
MTR_0003,Zone_3,Hebbal,2026-04-06 16:00:00,0.182,16,0,0,0,0.21320833333333333
MTR_0003,Zone_3,Hebbal,2026-04-06 17:00:00,0.262,17,0,0,0,0.21775
MTR_0003,Zone_3,Hebbal,2026-04-06 18:00:00,0.393,18,0,0,1,0.22266666666666668
MTR_0003,Zone_3,Hebbal,2026-04-06 19:00:00,0.303,19,0,0,1,0.22158333333333333
MTR_0003,Zone_3,Hebbal,2026-04-06 20:00:00,0.313,20,0,0,1,0.22345833333333331
MTR_0003,Zone_3,Hebbal,2026-04-06 21:00:00,0.338,21,0,0,1,0.2213333333333333
MTR_0003,Zone_3,Hebbal,2026-04-06 22:00:00,0.381,22,0,0,1,0.224125
MTR_0003,Zone_3,Hebbal,2026-04-06 23:00:00,0.199,23,0,0,0,0.224375
MTR_0003,Zone_3,Hebbal,2026-04-07 00:00:00,0.083,0,1,0,0,0.22458333333333333
MTR_0003,Zone_3,Hebbal,2026-04-07 01:00:00,0.102,1,1,0,0,0.22491666666666668
MTR_0003,Zone_3,Hebbal,2026-04-07 02:00:00,0.084,2,1,0,0,0.22466666666666665
MTR_0003,Zone_3,Hebbal,2026-04-07 03:00:00,0.124,3,1,0,0,0.22620833333333334
MTR_0003,Zone_3,Hebbal,2026-04-07 04:00:00,0.081,4,1,0,0,0.224375
MTR_0003,Zone_3,Hebbal,2026-04-07 05:00:00,0.088,5,1,0,0,0.22429166666666667
MTR_0003,Zone_3,Hebbal,2026-04-07 06:00:00,0.327,6,1,0,0,0.2245
MTR_0003,Zone_3,Hebbal,2026-04-07 07:00:00,0.265,7,1,0,0,0.21991666666666668
MTR_0003,Zone_3,Hebbal,2026-04-07 08:00:00,0.243,8,1,0,0,0.21837499999999999
MTR_0003,Zone_3,Hebbal,2026-04-07 09:00:00,0.293,9,1,0,0,0.21833333333333335
MTR_0003,Zone_3,Hebbal,2026-04-07 10:00:00,0.185,10,1,0,0,0.2173333333333333
MTR_0003,Zone_3,Hebbal,2026-04-07 11:00:00,0.213,11,1,0,0,0.21558333333333332
MTR_0003,Zone_3,Hebbal,2026-04-07 12:00:00,0.207,12,1,0,0,0.21612499999999998
MTR_0003,Zone_3,Hebbal,2026-04-07 13:00:00,0.196,13,1,0,0,0.21720833333333334
MTR_0003,Zone_3,Hebbal,2026-04-07 14:00:00,0.195,14,1,0,0,0.21883333333333332
MTR_0003,Zone_3,Hebbal,2026-04-07 15:00:00,0.173,15,1,0,0,0.21791666666666665
MTR_0003,Zone_3,Hebbal,2026-04-07 16:00:00,0.2,16,1,0,0,0.21866666666666668
MTR_0003,Zone_3,Hebbal,2026-04-07 17:00:00,0.225,17,1,0,0,0.217125
MTR_0003,Zone_3,Hebbal,2026-04-07 18:00:00,0.305,18,1,0,1,0.21345833333333333
MTR_0003,Zone_3,Hebbal,2026-04-07 19:00:00,0.336,19,1,0,1,0.21483333333333335
MTR_0003,Zone_3,Hebbal,2026-04-07 20:00:00,0.369,20,1,0,1,0.21716666666666665
MTR_0003,Zone_3,Hebbal,2026-04-07 21:00:00,0.352,21,1,0,1,0.21775
MTR_0003,Zone_3,Hebbal,2026-04-07 22:00:00,0.378,22,1,0,1,0.21762499999999999
MTR_0003,Zone_3,Hebbal,2026-04-07 23:00:00,0.179,23,1,0,0,0.2167916666666667
MTR_0003,Zone_3,Hebbal,2026-04-08 00:00:00,0.038,0,2,0,0,0.21491666666666667
MTR_0003,Zone_3,Hebbal,2026-04-08 01:00:00,0.103,1,2,0,0,0.21495833333333333
MTR_0003,Zone_3,Hebbal,2026-04-08 02:00:00,0.108,2,2,0,0,0.21595833333333334
MTR_0003,Zone_3,Hebbal,2026-04-08 03:00:00,0.141,3,2,0,0,0.21666666666666665
MTR_0003,Zone_3,Hebbal,2026-04-08 04:00:00,0.135,4,2,0,0,0.21891666666666668
MTR_0003,Zone_3,Hebbal,2026-04-08 05:00:00,0.114,5,2,0,0,0.22
MTR_0003,Zone_3,Hebbal,2026-04-08 06:00:00,0.293,6,2,0,0,0.21858333333333335
MTR_0003,Zone_3,Hebbal,2026-04-08 07:00:00,0.262,7,2,0,0,0.2184583333333333
MTR_0003,Zone_3,Hebbal,2026-04-08 08:00:00,0.229,8,2,0,0,0.217875
MTR_0003,Zone_3,Hebbal,2026-04-08 09:00:00,0.272,9,2,0,0,0.217
MTR_0003,Zone_3,Hebbal,2026-04-08 10:00:00,0.214,10,2,0,0,0.21820833333333334
MTR_0003,Zone_3,Hebbal,2026-04-08 11:00:00,0.203,11,2,0,0,0.2177916666666667
MTR_0003,Zone_3,Hebbal,2026-04-08 12:00:00,0.209,12,2,0,0,0.217875
MTR_0003,Zone_3,Hebbal,2026-04-08 13:00:00,0.169,13,2,0,0,0.21675
MTR_0003,Zone_3,Hebbal,2026-04-08 14:00:00,0.174,14,2,0,0,0.215875
MTR_0003,Zone_3,Hebbal,2026-04-08 15:00:00,0.198,15,2,0,0,0.21691666666666667
MTR_0003,Zone_3,Hebbal,2026-04-08 16:00:00,0.165,16,2,0,0,0.21545833333333334
MTR_0003,Zone_3,Hebbal,2026-04-08 17:00:00,0.166,17,2,0,0,0.21299999999999997
MTR_0003,Zone_3,Hebbal,2026-04-08 18:00:00,0.321,18,2,0,1,0.21366666666666667
MTR_0003,Zone_3,Hebbal,2026-04-08 19:00:00,0.335,19,2,0,1,0.21362499999999998
MTR_0003,Zone_3,Hebbal,2026-04-08 20:00:00,0.305,20,2,0,1,0.21095833333333333
MTR_0003,Zone_3,Hebbal,2026-04-08 21:00:00,0.274,21,2,0,1,0.20770833333333336
MTR_0003,Zone_3,Hebbal,2026-04-08 22:00:00,0.287,22,2,0,1,0.20391666666666666
MTR_0003,Zone_3,Hebbal,2026-04-08 23:00:00,0.189,23,2,0,0,0.20433333333333334
MTR_0003,Zone_3,Hebbal,2026-04-09 00:00:00,0.103,0,3,0,0,0.20704166666666665
MTR_0003,Zone_3,Hebbal,2026-04-09 01:00:00,0.104,1,3,0,0,0.2070833333333333
MTR_0003,Zone_3,Hebbal,2026-04-09 02:00:00,0.113,2,3,0,0,0.20729166666666668
MTR_0003,Zone_3,Hebbal,2026-04-09 03:00:00,0.097,3,3,0,0,0.20545833333333333
MTR_0003,Zone_3,Hebbal,2026-04-09 04:00:00,0.105,4,3,0,0,0.20420833333333333
MTR_0003,Zone_3,Hebbal,2026-04-09 05:00:00,0.095,5,3,0,0,0.20341666666666666
MTR_0003,Zone_3,Hebbal,2026-04-09 06:00:00,0.305,6,3,0,0,0.20391666666666666
MTR_0003,Zone_3,Hebbal,2026-04-09 07:00:00,0.314,7,3,0,0,0.2060833333333333
MTR_0003,Zone_3,Hebbal,2026-04-09 08:00:00,0.23,8,3,0,0,0.206125
MTR_0003,Zone_3,Hebbal,2026-04-09 09:00:00,0.26,9,3,0,0,0.20562499999999997
MTR_0003,Zone_3,Hebbal,2026-04-09 10:00:00,0.183,10,3,0,0,0.20433333333333334
MTR_0003,Zone_3,Hebbal,2026-04-09 11:00:00,0.174,11,3,0,0,0.203125
MTR_0003,Zone_3,Hebbal,2026-04-09 12:00:00,0.24,12,3,0,0,0.2044166666666667
MTR_0003,Zone_3,Hebbal,2026-04-09 13:00:00,0.189,13,3,0,0,0.20525000000000002
MTR_0003,Zone_3,Hebbal,2026-04-09 14:00:00,0.156,14,3,0,0,0.20450000000000002
MTR_0003,Zone_3,Hebbal,2026-04-09 15:00:00,0.201,15,3,0,0,0.20462499999999997
MTR_0003,Zone_3,Hebbal,2026-04-09 16:00:00,0.191,16,3,0,0,0.20570833333333335
MTR_0003,Zone_3,Hebbal,2026-04-09 17:00:00,0.192,17,3,0,0,0.20679166666666668
MTR_0003,Zone_3,Hebbal,2026-04-09 18:00:00,0.369,18,3,0,1,0.20879166666666668
MTR_0003,Zone_3,Hebbal,2026-04-09 19:00:00,0.322,19,3,0,1,0.20825000000000002
MTR_0003,Zone_3,Hebbal,2026-04-09 20:00:00,0.301,20,3,0,1,0.20808333333333331
MTR_0003,Zone_3,Hebbal,2026-04-09 21:00:00,0.248,21,3,0,1,0.207
MTR_0003,Zone_3,Hebbal,2026-04-09 22:00:00,0.306,22,3,0,1,0.20779166666666668
MTR_0003,Zone_3,Hebbal,2026-04-09 23:00:00,0.224,23,3,0,0,0.20925000000000002
MTR_0003,Zone_3,Hebbal,2026-04-10 00:00:00,0.094,0,4,0,0,0.208875
MTR_0003,Zone_3,Hebbal,2026-04-10 01:00:00,0.024,1,4,0,0,0.20554166666666665
MTR_0003,Zone_3,Hebbal,2026-04-10 02:00:00,0.08,2,4,0,0,0.20416666666666664
MTR_0003,Zone_3,Hebbal,2026-04-10 03:00:00,0.128,3,4,0,0,0.20545833333333333
MTR_0003,Zone_3,Hebbal,2026-04-10 04:00:00,0.114,4,4,0,0,0.2058333333333333
MTR_0003,Zone_3,Hebbal,2026-04-10 05:00:00,0.069,5,4,0,0,0.20475
MTR_0003,Zone_3,Hebbal,2026-04-10 06:00:00,0.25,6,4,0,0,0.20245833333333332
MTR_0003,Zone_3,Hebbal,2026-04-10 07:00:00,0.255,7,4,0,0,0.20000000000000004
MTR_0003,Zone_3,Hebbal,2026-04-10 08:00:00,0.247,8,4,0,0,0.20070833333333335
MTR_0003,Zone_3,Hebbal,2026-04-10 09:00:00,0.203,9,4,0,0,0.19833333333333333
MTR_0003,Zone_3,Hebbal,2026-04-10 10:00:00,0.207,10,4,0,0,0.19933333333333336
MTR_0003,Zone_3,Hebbal,2026-04-10 11:00:00,0.223,11,4,0,0,0.201375
MTR_0003,Zone_3,Hebbal,2026-04-10 12:00:00,0.133,12,4,0,0,0.19691666666666666
MTR_0003,Zone_3,Hebbal,2026-04-10 13:00:00,0.222,13,4,0,0,0.19829166666666664
MTR_0003,Zone_3,Hebbal,2026-04-10 14:00:00,0.179,14,4,0,0,0.19925
MTR_0003,Zone_3,Hebbal,2026-04-10 15:00:00,0.222,15,4,0,0,0.20012500000000003
MTR_0003,Zone_3,Hebbal,2026-04-10 16:00:00,0.184,16,4,0,0,0.1998333333333333
MTR_0003,Zone_3,Hebbal,2026-04-10 17:00:00,0.187,17,4,0,0,0.19962500000000002
MTR_0003,Zone_3,Hebbal,2026-04-10 18:00:00,0.323,18,4,0,1,0.19770833333333335
MTR_0003,Zone_3,Hebbal,2026-04-10 19:00:00,0.286,19,4,0,1,0.19620833333333332
MTR_0003,Zone_3,Hebbal,2026-04-10 20:00:00,0.349,20,4,0,1,0.19820833333333335
MTR_0003,Zone_3,Hebbal,2026-04-10 21:00:00,0.275,21,4,0,1,0.19933333333333333
MTR_0003,Zone_3,Hebbal,2026-04-10 22:00:00,0.298,22,4,0,1,0.19899999999999998
MTR_0003,Zone_3,Hebbal,2026-04-10 23:00:00,0.199,23,4,0,0,0.19795833333333332
MTR_0003,Zone_3,Hebbal,2026-04-11 00:00:00,0.08,0,5,1,0,0.197375
MTR_0003,Zone_3,Hebbal,2026-04-11 01:00:00,0.122,1,5,1,0,0.20145833333333338
MTR_0003,Zone_3,Hebbal,2026-04-11 02:00:00,0.141,2,5,1,0,0.20400000000000004
MTR_0003,Zone_3,Hebbal,2026-04-11 03:00:00,0.129,3,5,1,0,0.20404166666666668
MTR_0003,Zone_3,Hebbal,2026-04-11 04:00:00,0.034,4,5,1,0,0.20070833333333335
MTR_0003,Zone_3,Hebbal,2026-04-11 05:00:00,0.101,5,5,1,0,0.20204166666666667
MTR_0003,Zone_3,Hebbal,2026-04-11 06:00:00,0.301,6,5,1,0,0.2041666666666667
MTR_0003,Zone_3,Hebbal,2026-04-11 07:00:00,0.226,7,5,1,0,0.20295833333333332
MTR_0003,Zone_3,Hebbal,2026-04-11 08:00:00,0.291,8,5,1,0,0.20479166666666668
MTR_0003,Zone_3,Hebbal,2026-04-11 09:00:00,0.29,9,5,1,0,0.2084166666666667
MTR_0003,Zone_3,Hebbal,2026-04-11 10:00:00,0.143,10,5,1,0,0.20575
MTR_0003,Zone_3,Hebbal,2026-04-11 11:00:00,0.209,11,5,1,0,0.20516666666666664
MTR_0003,Zone_3,Hebbal,2026-04-11 12:00:00,0.191,12,5,1,0,0.20758333333333331
MTR_0003,Zone_3,Hebbal,2026-04-11 13:00:00,0.203,13,5,1,0,0.20679166666666668
MTR_0003,Zone_3,Hebbal,2026-04-11 14:00:00,0.151,14,5,1,0,0.20562499999999997
MTR_0003,Zone_3,Hebbal,2026-04-11 15:00:00,0.187,15,5,1,0,0.20416666666666664
MTR_0003,Zone_3,Hebbal,2026-04-11 16:00:00,0.127,16,5,1,0,0.20179166666666667
MTR_0003,Zone_3,Hebbal,2026-04-11 17:00:00,0.109,17,5,1,0,0.19854166666666664
MTR_0003,Zone_3,Hebbal,2026-04-11 18:00:00,0.315,18,5,1,1,0.19820833333333332
MTR_0003,Zone_3,Hebbal,2026-04-11 19:00:00,0.346,19,5,1,1,0.20070833333333335
MTR_0003,Zone_3,Hebbal,2026-04-11 20:00:00,0.319,20,5,1,1,0.19945833333333332
MTR_0003,Zone_3,Hebbal,2026-04-11 21:00:00,0.309,21,5,1,1,0.20087500000000003
MTR_0003,Zone_3,Hebbal,2026-04-11 22:00:00,0.305,22,5,1,1,0.2011666666666667
MTR_0003,Zone_3,Hebbal,2026-04-11 23:00:00,0.152,23,5,1,0,0.19920833333333332
MTR_0003,Zone_3,Hebbal,2026-04-12 00:00:00,0.089,0,6,1,0,0.19958333333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 01:00:00,0.11,1,6,1,0,0.1990833333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 02:00:00,0.083,2,6,1,0,0.19666666666666668
MTR_0003,Zone_3,Hebbal,2026-04-12 03:00:00,0.121,3,6,1,0,0.19633333333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 04:00:00,0.103,4,6,1,0,0.19920833333333332
MTR_0003,Zone_3,Hebbal,2026-04-12 05:00:00,0.107,5,6,1,0,0.19945833333333332
MTR_0003,Zone_3,Hebbal,2026-04-12 06:00:00,0.297,6,6,1,0,0.19929166666666664
MTR_0003,Zone_3,Hebbal,2026-04-12 07:00:00,0.251,7,6,1,0,0.20033333333333334
MTR_0003,Zone_3,Hebbal,2026-04-12 08:00:00,0.289,8,6,1,0,0.20024999999999996
MTR_0003,Zone_3,Hebbal,2026-04-12 09:00:00,0.256,9,6,1,0,0.1988333333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 10:00:00,0.193,10,6,1,0,0.20091666666666666
MTR_0003,Zone_3,Hebbal,2026-04-12 11:00:00,0.162,11,6,1,0,0.19895833333333335
MTR_0003,Zone_3,Hebbal,2026-04-12 12:00:00,0.153,12,6,1,0,0.197375
MTR_0003,Zone_3,Hebbal,2026-04-12 13:00:00,0.185,13,6,1,0,0.19662500000000002
MTR_0003,Zone_3,Hebbal,2026-04-12 14:00:00,0.122,14,6,1,0,0.19541666666666668
MTR_0003,Zone_3,Hebbal,2026-04-12 15:00:00,0.173,15,6,1,0,0.19483333333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 16:00:00,0.131,16,6,1,0,0.19499999999999998
MTR_0003,Zone_3,Hebbal,2026-04-12 17:00:00,0.207,17,6,1,0,0.19908333333333336
MTR_0003,Zone_3,Hebbal,2026-04-12 18:00:00,0.345,18,6,1,1,0.20033333333333334
MTR_0003,Zone_3,Hebbal,2026-04-12 19:00:00,0.283,19,6,1,1,0.1977083333333333
MTR_0003,Zone_3,Hebbal,2026-04-12 20:00:00,0.325,20,6,1,1,0.19795833333333332
MTR_0003,Zone_3,Hebbal,2026-04-12 21:00:00,0.34,21,6,1,1,0.19924999999999995
MTR_0003,Zone_3,Hebbal,2026-04-12 22:00:00,0.34,22,6,1,1,0.20070833333333335
MTR_0003,Zone_3,Hebbal,2026-04-12 23:00:00,0.189,23,6,1,0,0.20225
MTR_0003,Zone_3,Hebbal,2026-04-13 00:00:00,0.128,0,0,0,0,0.203875
MTR_0003,Zone_3,Hebbal,2026-04-13 01:00:00,0.083,1,0,0,0,0.20274999999999999
MTR_0003,Zone_3,Hebbal,2026-04-13 02:00:00,0.107,2,0,0,0,0.20375
MTR_0003,Zone_3,Hebbal,2026-04-13 03:00:00,0.089,3,0,0,0,0.2024166666666667
MTR_0003,Zone_3,Hebbal,2026-04-13 04:00:00,0.081,4,0,0,0,0.2015
MTR_0003,Zone_3,Hebbal,2026-04-13 05:00:00,0.105,5,0,0,0,0.2014166666666667
MTR_0003,Zone_3,Hebbal,2026-04-13 06:00:00,0.301,6,0,0,0,0.20158333333333334
MTR_0003,Zone_3,Hebbal,2026-04-13 07:00:00,0.327,7,0,0,0,0.20475
MTR_0003,Zone_3,Hebbal,2026-04-13 08:00:00,0.298,8,0,0,0,0.205125
MTR_0003,Zone_3,Hebbal,2026-04-13 09:00:00,0.31,9,0,0,0,0.207375
MTR_0003,Zone_3,Hebbal,2026-04-13 10:00:00,0.218,10,0,0,0,0.20841666666666667
MTR_0003,Zone_3,Hebbal,2026-04-13 11:00:00,0.283,11,0,0,0,0.2134583333333333
MTR_0003,Zone_3,Hebbal,2026-04-13 12:00:00,0.139,12,0,0,0,0.212875
MTR_0003,Zone_3,Hebbal,2026-04-13 13:00:00,0.175,13,0,0,0,0.2124583333333333
MTR_0003,Zone_3,Hebbal,2026-04-13 14:00:00,0.244,14,0,0,0,0.21754166666666666
MTR_0003,Zone_3,Hebbal,2026-04-13 15:00:00,0.186,15,0,0,0,0.21808333333333332
MTR_0003,Zone_3,Hebbal,2026-04-13 16:00:00,0.225,16,0,0,0,0.222
MTR_0003,Zone_3,Hebbal,2026-04-13 17:00:00,0.204,17,0,0,0,0.22187499999999996
MTR_0003,Zone_3,Hebbal,2026-04-13 18:00:00,0.404,18,0,0,1,0.2243333333333333
MTR_0003,Zone_3,Hebbal,2026-04-13 19:00:00,0.3,19,0,0,1,0.2250416666666667
MTR_0003,Zone_3,Hebbal,2026-04-13 20:00:00,0.375,20,0,0,1,0.22712500000000002
MTR_0003,Zone_3,Hebbal,2026-04-13 21:00:00,0.392,21,0,0,1,0.22929166666666667
MTR_0003,Zone_3,Hebbal,2026-04-13 22:00:00,0.303,22,0,0,1,0.22774999999999998
MTR_0003,Zone_3,Hebbal,2026-04-13 23:00:00,0.222,23,0,0,0,0.229125
MTR_0003,Zone_3,Hebbal,2026-04-14 00:00:00,0.073,0,1,0,0,0.22683333333333333
MTR_0003,Zone_3,Hebbal,2026-04-14 01:00:00,0.105,1,1,0,0,0.22775
MTR_0003,Zone_3,Hebbal,2026-04-14 02:00:00,0.096,2,1,0,0,0.22729166666666667
MTR_0003,Zone_3,Hebbal,2026-04-14 03:00:00,0.027,3,1,0,0,0.22470833333333332
MTR_0003,Zone_3,Hebbal,2026-04-14 04:00:00,0.118,4,1,0,0,0.22624999999999998
MTR_0003,Zone_3,Hebbal,2026-04-14 05:00:00,0.109,5,1,0,0,0.22641666666666663
MTR_0003,Zone_3,Hebbal,2026-04-14 06:00:00,0.337,6,1,0,0,0.22791666666666668
MTR_0003,Zone_3,Hebbal,2026-04-14 07:00:00,0.309,7,1,0,0,0.22716666666666666
MTR_0003,Zone_3,Hebbal,2026-04-14 08:00:00,0.363,8,1,0,0,0.22987500000000002
MTR_0003,Zone_3,Hebbal,2026-04-14 09:00:00,0.293,9,1,0,0,0.22916666666666666
MTR_0003,Zone_3,Hebbal,2026-04-14 10:00:00,0.193,10,1,0,0,0.228125
MTR_0003,Zone_3,Hebbal,2026-04-14 11:00:00,0.191,11,1,0,0,0.22429166666666667
MTR_0003,Zone_3,Hebbal,2026-04-14 12:00:00,0.183,12,1,0,0,0.22612500000000002
MTR_0003,Zone_3,Hebbal,2026-04-14 13:00:00,0.126,13,1,0,0,0.22408333333333333
MTR_0003,Zone_3,Hebbal,2026-04-14 14:00:00,0.19,14,1,0,0,0.22183333333333333
MTR_0003,Zone_3,Hebbal,2026-04-14 15:00:00,0.13,15,1,0,0,0.2195
MTR_0003,Zone_3,Hebbal,2026-04-14 16:00:00,0.211,16,1,0,0,0.21891666666666668
MTR_0003,Zone_3,Hebbal,2026-04-14 17:00:00,0.157,17,1,0,0,0.21695833333333336
MTR_0003,Zone_3,Hebbal,2026-04-14 18:00:00,0.307,18,1,0,1,0.21291666666666667
MTR_0003,Zone_3,Hebbal,2026-04-14 19:00:00,0.314,19,1,0,1,0.2135
MTR_0003,Zone_3,Hebbal,2026-04-14 20:00:00,0.329,20,1,0,1,0.21158333333333332
MTR_0003,Zone_3,Hebbal,2026-04-14 21:00:00,0.336,21,1,0,1,0.20925000000000002
MTR_0003,Zone_3,Hebbal,2026-04-14 22:00:00,0.371,22,1,0,1,0.21208333333333332
MTR_0003,Zone_3,Hebbal,2026-04-14 23:00:00,0.178,23,1,0,0,0.21025000000000002
MTR_0003,Zone_3,Hebbal,2026-04-15 00:00:00,0.112,0,2,0,0,0.211875
MTR_0003,Zone_3,Hebbal,2026-04-15 01:00:00,0.184,1,2,0,0,0.21516666666666664
