meter_id,feeder_zone,area_name,timestamp,consumption_kwh
MTR_0006,Zone_1,Rajajinagar,2026-04-09 07:00:00,0.38
MTR_0006,Zone_1,Rajajinagar,2026-04-09 08:00:00,0.35
MTR_0006,Zone_1,Rajajinagar,2026-04-09 09:00:00,0.336
MTR_0006,Zone_1,Rajajinagar,2026-04-09 10:00:00,0.289
MTR_0006,Zone_1,Rajajinagar,2026-04-09 11:00:00,0.183
MTR_0006,Zone_1,Rajajinagar,2026-04-09 12:00:00,0.202
MTR_0006,Zone_1,Rajajinagar,2026-04-09 13:00:00,0.227
MTR_0006,Zone_1,Rajajinagar,2026-04-09 14:00:00,0.298
MTR_0006,Zone_1,Rajajinagar,2026-04-09 15:00:00,0.261
MTR_0006,Zone_1,Rajajinagar,2026-04-09 16:00:00,0.203
MTR_0006,Zone_1,Rajajinagar,2026-04-09 17:00:00,0.231
MTR_0006,Zone_1,Rajajinagar,2026-04-09 18:00:00,0.39
MTR_0006,Zone_1,Rajajinagar,2026-04-09 19:00:00,0.386
MTR_0006,Zone_1,Rajajinagar,2026-04-09 20:00:00,0.459
MTR_0006,Zone_1,Rajajinagar,2026-04-09 21:00:00,0.358
MTR_0006,Zone_1,Rajajinagar,2026-04-09 22:00:00,0.486
MTR_0006,Zone_1,Rajajinagar,2026-04-09 23:00:00,0.28
MTR_0006,Zone_1,Rajajinagar,2026-04-10 00:00:00,0.176
MTR_0006,Zone_1,Rajajinagar,2026-04-10 01:00:00,0.109
MTR_0006,Zone_1,Rajajinagar,2026-04-10 02:00:00,0.123
MTR_0006,Zone_1,Rajajinagar,2026-04-10 03:00:00,0.068
MTR_0006,Zone_1,Rajajinagar,2026-04-10 04:00:00,0.107
MTR_0006,Zone_1,Rajajinagar,2026-04-10 05:00:00,0.151
MTR_0006,Zone_1,Rajajinagar,2026-04-10 06:00:00,0.415
MTR_0006,Zone_1,Rajajinagar,2026-04-10 07:00:00,0.312
MTR_0006,Zone_1,Rajajinagar,2026-04-10 08:00:00,0.343
MTR_0006,Zone_1,Rajajinagar,2026-04-10 09:00:00,0.353
MTR_0006,Zone_1,Rajajinagar,2026-04-10 10:00:00,0.184
MTR_0006,Zone_1,Rajajinagar,2026-04-10 11:00:00,0.27
MTR_0006,Zone_1,Rajajinagar,2026-04-10 12:00:00,0.213
MTR_0006,Zone_1,Rajajinagar,2026-04-10 13:00:00,0.236
MTR_0006,Zone_1,Rajajinagar,2026-04-10 14:00:00,0.225
MTR_0006,Zone_1,Rajajinagar,2026-04-10 15:00:00,0.21
MTR_0006,Zone_1,Rajajinagar,2026-04-10 16:00:00,0.244
MTR_0006,Zone_1,Rajajinagar,2026-04-10 17:00:00,0.235
MTR_0006,Zone_1,Rajajinagar,2026-04-10 18:00:00,0.401
MTR_0006,Zone_1,Rajajinagar,2026-04-10 19:00:00,0.385
MTR_0006,Zone_1,Rajajinagar,2026-04-10 20:00:00,0.43
MTR_0006,Zone_1,Rajajinagar,2026-04-10 21:00:00,0.488
MTR_0006,Zone_1,Rajajinagar,2026-04-10 22:00:00,0.423
MTR_0006,Zone_1,Rajajinagar,2026-04-10 23:00:00,0.287
MTR_0006,Zone_1,Rajajinagar,2026-04-11 00:00:00,0.069
MTR_0006,Zone_1,Rajajinagar,2026-04-11 01:00:00,0.136
MTR_0006,Zone_1,Rajajinagar,2026-04-11 02:00:00,0.082
MTR_0006,Zone_1,Rajajinagar,2026-04-11 03:00:00,0.066
MTR_0006,Zone_1,Rajajinagar,2026-04-11 04:00:00,0.097
MTR_0006,Zone_1,Rajajinagar,2026-04-11 05:00:00,0.181
MTR_0006,Zone_1,Rajajinagar,2026-04-11 06:00:00,0.4
MTR_0006,Zone_1,Rajajinagar,2026-04-11 07:00:00,0.37
MTR_0006,Zone_1,Rajajinagar,2026-04-11 08:00:00,0.293
MTR_0006,Zone_1,Rajajinagar,2026-04-11 09:00:00,0.351
MTR_0006,Zone_1,Rajajinagar,2026-04-11 10:00:00,0.257
MTR_0006,Zone_1,Rajajinagar,2026-04-11 11:00:00,0.252
MTR_0006,Zone_1,Rajajinagar,2026-04-11 12:00:00,0.165
MTR_0006,Zone_1,Rajajinagar,2026-04-11 13:00:00,0.206
MTR_0006,Zone_1,Rajajinagar,2026-04-11 14:00:00,0.242
MTR_0006,Zone_1,Rajajinagar,2026-04-11 15:00:00,0.267
MTR_0006,Zone_1,Rajajinagar,2026-04-11 16:00:00,0.15
MTR_0006,Zone_1,Rajajinagar,2026-04-11 17:00:00,0.237
MTR_0006,Zone_1,Rajajinagar,2026-04-11 18:00:00,0.423
MTR_0006,Zone_1,Rajajinagar,2026-04-11 19:00:00,0.453
MTR_0006,Zone_1,Rajajinagar,2026-04-11 20:00:00,0.447
MTR_0006,Zone_1,Rajajinagar,2026-04-11 21:00:00,0.442
MTR_0006,Zone_1,Rajajinagar,2026-04-11 22:00:00,0.382
MTR_0006,Zone_1,Rajajinagar,2026-04-11 23:00:00,0.162
MTR_0006,Zone_1,Rajajinagar,2026-04-12 00:00:00,0.112
MTR_0006,Zone_1,Rajajinagar,2026-04-12 01:00:00,0.173
MTR_0006,Zone_1,Rajajinagar,2026-04-12 02:00:00,0.189
MTR_0006,Zone_1,Rajajinagar,2026-04-12 03:00:00,0.16
MTR_0006,Zone_1,Rajajinagar,2026-04-12 04:00:00,0.148
MTR_0006,Zone_1,Rajajinagar,2026-04-12 05:00:00,0.146
MTR_0006,Zone_1,Rajajinagar,2026-04-12 06:00:00,0.335
MTR_0006,Zone_1,Rajajinagar,2026-04-12 07:00:00,0.354
MTR_0006,Zone_1,Rajajinagar,2026-04-12 08:00:00,0.431
MTR_0006,Zone_1,Rajajinagar,2026-04-12 09:00:00,0.319
MTR_0006,Zone_1,Rajajinagar,2026-04-12 10:00:00,0.314
MTR_0006,Zone_1,Rajajinagar,2026-04-12 11:00:00,0.23
MTR_0006,Zone_1,Rajajinagar,2026-04-12 12:00:00,0.301
MTR_0006,Zone_1,Rajajinagar,2026-04-12 13:00:00,0.184
MTR_0006,Zone_1,Rajajinagar,2026-04-12 14:00:00,0.27
MTR_0006,Zone_1,Rajajinagar,2026-04-12 15:00:00,0.213
MTR_0006,Zone_1,Rajajinagar,2026-04-12 16:00:00,0.183
MTR_0006,Zone_1,Rajajinagar,2026-04-12 17:00:00,0.254
MTR_0006,Zone_1,Rajajinagar,2026-04-12 18:00:00,0.46
MTR_0006,Zone_1,Rajajinagar,2026-04-12 19:00:00,0.38
MTR_0006,Zone_1,Rajajinagar,2026-04-12 20:00:00,0.352
MTR_0006,Zone_1,Rajajinagar,2026-04-12 21:00:00,0.413
MTR_0006,Zone_1,Rajajinagar,2026-04-12 22:00:00,0.413
MTR_0006,Zone_1,Rajajinagar,2026-04-12 23:00:00,0.268
MTR_0006,Zone_1,Rajajinagar,2026-04-13 00:00:00,0.181
MTR_0006,Zone_1,Rajajinagar,2026-04-13 01:00:00,0.137
MTR_0006,Zone_1,Rajajinagar,2026-04-13 02:00:00,0.22
MTR_0006,Zone_1,Rajajinagar,2026-04-13 03:00:00,0.149
MTR_0006,Zone_1,Rajajinagar,2026-04-13 04:00:00,0.125
MTR_0006,Zone_1,Rajajinagar,2026-04-13 05:00:00,0.07
MTR_0006,Zone_1,Rajajinagar,2026-04-13 06:00:00,0.377
MTR_0006,Zone_1,Rajajinagar,2026-04-13 07:00:00,0.373
MTR_0006,Zone_1,Rajajinagar,2026-04-13 08:00:00,0.429
MTR_0006,Zone_1,Rajajinagar,2026-04-13 09:00:00,0.408
MTR_0006,Zone_1,Rajajinagar,2026-04-13 10:00:00,0.213
MTR_0006,Zone_1,Rajajinagar,2026-04-13 11:00:00,0.271
MTR_0006,Zone_1,Rajajinagar,2026-04-13 12:00:00,0.293
MTR_0006,Zone_1,Rajajinagar,2026-04-13 13:00:00,0.33
MTR_0006,Zone_1,Rajajinagar,2026-04-13 14:00:00,0.302
MTR_0006,Zone_1,Rajajinagar,2026-04-13 15:00:00,0.297
MTR_0006,Zone_1,Rajajinagar,2026-04-13 16:00:00,0.266
MTR_0006,Zone_1,Rajajinagar,2026-04-13 17:00:00,0.281
MTR_0006,Zone_1,Rajajinagar,2026-04-13 18:00:00,0.504
MTR_0006,Zone_1,Rajajinagar,2026-04-13 19:00:00,0.393
MTR_0006,Zone_1,Rajajinagar,2026-04-13 20:00:00,0.435
MTR_0006,Zone_1,Rajajinagar,2026-04-13 21:00:00,0.417
MTR_0006,Zone_1,Rajajinagar,2026-04-13 22:00:00,0.466
MTR_0006,Zone_1,Rajajinagar,2026-04-13 23:00:00,0.317
MTR_0006,Zone_1,Rajajinagar,2026-04-14 00:00:00,0.114
MTR_0006,Zone_1,Rajajinagar,2026-04-14 01:00:00,0.037
MTR_0006,Zone_1,Rajajinagar,2026-04-14 02:00:00,0.122
MTR_0006,Zone_1,Rajajinagar,2026-04-14 03:00:00,0.179
MTR_0006,Zone_1,Rajajinagar,2026-04-14 04:00:00,0.163
MTR_0006,Zone_1,Rajajinagar,2026-04-14 05:00:00,0.158
MTR_0006,Zone_1,Rajajinagar,2026-04-14 06:00:00,0.376
MTR_0006,Zone_1,Rajajinagar,2026-04-14 07:00:00,0.333
MTR_0006,Zone_1,Rajajinagar,2026-04-14 08:00:00,0.41
MTR_0006,Zone_1,Rajajinagar,2026-04-14 09:00:00,0.352
MTR_0006,Zone_1,Rajajinagar,2026-04-14 10:00:00,0.358
MTR_0006,Zone_1,Rajajinagar,2026-04-14 11:00:00,0.288
MTR_0006,Zone_1,Rajajinagar,2026-04-14 12:00:00,0.239
MTR_0006,Zone_1,Rajajinagar,2026-04-14 13:00:00,0.237
MTR_0006,Zone_1,Rajajinagar,2026-04-14 14:00:00,0.26
MTR_0006,Zone_1,Rajajinagar,2026-04-14 15:00:00,0.253
MTR_0006,Zone_1,Rajajinagar,2026-04-14 16:00:00,0.312
MTR_0006,Zone_1,Rajajinagar,2026-04-14 17:00:00,0.272
MTR_0006,Zone_1,Rajajinagar,2026-04-14 18:00:00,0.419
MTR_0006,Zone_1,Rajajinagar,2026-04-14 19:00:00,0.532
MTR_0006,Zone_1,Rajajinagar,2026-04-14 20:00:00,0.452
MTR_0006,Zone_1,Rajajinagar,2026-04-14 21:00:00,0.483
MTR_0006,Zone_1,Rajajinagar,2026-04-14 22:00:00,0.424
MTR_0006,Zone_1,Rajajinagar,2026-04-14 23:00:00,0.279
MTR_0006,Zone_1,Rajajinagar,2026-04-15 00:00:00,0.143
MTR_0006,Zone_1,Rajajinagar,2026-04-15 01:00:00,0.048
MTR_0006,Zone_1,Rajajinagar,2026-04-15 02:00:00,0.216
MTR_0006,Zone_1,Rajajinagar,2026-04-15 03:00:00,0.185
MTR_0006,Zone_1,Rajajinagar,2026-04-15 04:00:00,0.112
MTR_0006,Zone_1,Rajajinagar,2026-04-15 05:00:00,0.082
MTR_0006,Zone_1,Rajajinagar,2026-04-15 06:00:00,0.374
MTR_0006,Zone_1,Rajajinagar,2026-04-15 07:00:00,0.363
MTR_0006,Zone_1,Rajajinagar,2026-04-15 08:00:00,0.375
MTR_0006,Zone_1,Rajajinagar,2026-04-15 09:00:00,0.367
MTR_0006,Zone_1,Rajajinagar,2026-04-15 10:00:00,0.266
MTR_0006,Zone_1,Rajajinagar,2026-04-15 11:00:00,0.307
MTR_0006,Zone_1,Rajajinagar,2026-04-15 12:00:00,0.269
MTR_0006,Zone_1,Rajajinagar,2026-04-15 13:00:00,0.199
MTR_0006,Zone_1,Rajajinagar,2026-04-15 14:00:00,0.303
MTR_0006,Zone_1,Rajajinagar,2026-04-15 15:00:00,0.315
MTR_0006,Zone_1,Rajajinagar,2026-04-15 16:00:00,0.38
MTR_0006,Zone_1,Rajajinagar,2026-04-15 17:00:00,0.196
MTR_0006,Zone_1,Rajajinagar,2026-04-15 18:00:00,0.427
MTR_0006,Zone_1,Rajajinagar,2026-04-15 19:00:00,0.327
MTR_0006,Zone_1,Rajajinagar,2026-04-15 20:00:00,0.441
MTR_0006,Zone_1,Rajajinagar,2026-04-15 21:00:00,0.393
MTR_0006,Zone_1,Rajajinagar,2026-04-15 22:00:00,0.5
MTR_0006,Zone_1,Rajajinagar,2026-04-15 23:00:00,0.211
MTR_0006,Zone_1,Rajajinagar,2026-04-16 00:00:00,0.057
MTR_0006,Zone_1,Rajajinagar,2026-04-16 01:00:00,0.109
MTR_0006,Zone_1,Rajajinagar,2026-04-16 02:00:00,0.044
MTR_0006,Zone_1,Rajajinagar,2026-04-16 03:00:00,0.162
MTR_0006,Zone_1,Rajajinagar,2026-04-16 04:00:00,0.04
MTR_0006,Zone_1,Rajajinagar,2026-04-16 05:00:00,0.131
MTR_0006,Zone_1,Rajajinagar,2026-04-16 06:00:00,0.27
MTR_0006,Zone_1,Rajajinagar,2026-04-16 07:00:00,0.345
MTR_0006,Zone_1,Rajajinagar,2026-04-16 08:00:00,0.43
MTR_0006,Zone_1,Rajajinagar,2026-04-16 09:00:00,0.375
MTR_0006,Zone_1,Rajajinagar,2026-04-16 10:00:00,0.207
MTR_0006,Zone_1,Rajajinagar,2026-04-16 11:00:00,0.243
MTR_0006,Zone_1,Rajajinagar,2026-04-16 12:00:00,0.245
MTR_0006,Zone_1,Rajajinagar,2026-04-16 13:00:00,0.265
MTR_0006,Zone_1,Rajajinagar,2026-04-16 14:00:00,0.185
MTR_0006,Zone_1,Rajajinagar,2026-04-16 15:00:00,0.27
MTR_0006,Zone_1,Rajajinagar,2026-04-16 16:00:00,0.128
MTR_0006,Zone_1,Rajajinagar,2026-04-16 17:00:00,0.217
MTR_0006,Zone_1,Rajajinagar,2026-04-16 18:00:00,0.396
MTR_0006,Zone_1,Rajajinagar,2026-04-16 19:00:00,0.444
MTR_0006,Zone_1,Rajajinagar,2026-04-16 20:00:00,0.418
MTR_0006,Zone_1,Rajajinagar,2026-04-16 21:00:00,0.356
MTR_0006,Zone_1,Rajajinagar,2026-04-16 22:00:00,0.374
MTR_0006,Zone_1,Rajajinagar,2026-04-16 23:00:00,0.253
MTR_0006,Zone_1,Rajajinagar,2026-04-17 00:00:00,0.126
MTR_0006,Zone_1,Rajajinagar,2026-04-17 01:00:00,0.104
MTR_0006,Zone_1,Rajajinagar,2026-04-17 02:00:00,0.109
MTR_0006,Zone_1,Rajajinagar,2026-04-17 03:00:00,0.159
MTR_0006,Zone_1,Rajajinagar,2026-04-17 04:00:00,0.107
MTR_0006,Zone_1,Rajajinagar,2026-04-17 05:00:00,0.126
MTR_0006,Zone_1,Rajajinagar,2026-04-17 06:00:00,0.453
MTR_0006,Zone_1,Rajajinagar,2026-04-17 07:00:00,0.298
MTR_0006,Zone_1,Rajajinagar,2026-04-17 08:00:00,0.279
MTR_0006,Zone_1,Rajajinagar,2026-04-17 09:00:00,0.393
MTR_0006,Zone_1,Rajajinagar,2026-04-17 10:00:00,0.215
MTR_0006,Zone_1,Rajajinagar,2026-04-17 11:00:00,0.231
MTR_0006,Zone_1,Rajajinagar,2026-04-17 12:00:00,0.211
MTR_0006,Zone_1,Rajajinagar,2026-04-17 13:00:00,0.233
MTR_0006,Zone_1,Rajajinagar,2026-04-17 14:00:00,0.313
MTR_0006,Zone_1,Rajajinagar,2026-04-17 15:00:00,0.279
MTR_0006,Zone_1,Rajajinagar,2026-04-17 16:00:00,0.281
MTR_0006,Zone_1,Rajajinagar,2026-04-17 17:00:00,0.183
MTR_0006,Zone_1,Rajajinagar,2026-04-17 18:00:00,0.367
MTR_0006,Zone_1,Rajajinagar,2026-04-17 19:00:00,0.294
MTR_0006,Zone_1,Rajajinagar,2026-04-17 20:00:00,0.382
MTR_0006,Zone_1,Rajajinagar,2026-04-17 21:00:00,0.458
MTR_0006,Zone_1,Rajajinagar,2026-04-17 22:00:00,0.439
MTR_0006,Zone_1,Rajajinagar,2026-04-17 23:00:00,0.235
MTR_0006,Zone_1,Rajajinagar,2026-04-18 00:00:00,0.128
MTR_0006,Zone_1,Rajajinagar,2026-04-18 01:00:00,0.1
MTR_0006,Zone_1,Rajajinagar,2026-04-18 02:00:00,0.138
MTR_0006,Zone_1,Rajajinagar,2026-04-18 03:00:00,0.162
MTR_0006,Zone_1,Rajajinagar,2026-04-18 04:00:00,0.06
MTR_0006,Zone_1,Rajajinagar,2026-04-18 05:00:00,0.142
MTR_0006,Zone_1,Rajajinagar,2026-04-18 06:00:00,0.399
MTR_0006,Zone_1,Rajajinagar,2026-04-18 07:00:00,0.341
MTR_0006,Zone_1,Rajajinagar,2026-04-18 08:00:00,0.389
MTR_0006,Zone_1,Rajajinagar,2026-04-18 09:00:00,0.481
MTR_0006,Zone_1,Rajajinagar,2026-04-18 10:00:00,0.24
MTR_0006,Zone_1,Rajajinagar,2026-04-18 11:00:00,0.261
MTR_0006,Zone_1,Rajajinagar,2026-04-18 12:00:00,0.212
MTR_0006,Zone_1,Rajajinagar,2026-04-18 13:00:00,0.252
MTR_0006,Zone_1,Rajajinagar,2026-04-18 14:00:00,0.264
MTR_0006,Zone_1,Rajajinagar,2026-04-18 15:00:00,0.253
MTR_0006,Zone_1,Rajajinagar,2026-04-18 16:00:00,0.2
MTR_0006,Zone_1,Rajajinagar,2026-04-18 17:00:00,0.253
MTR_0006,Zone_1,Rajajinagar,2026-04-18 18:00:00,0.48
MTR_0006,Zone_1,Rajajinagar,2026-04-18 19:00:00,0.436
MTR_0006,Zone_1,Rajajinagar,2026-04-18 20:00:00,0.458
MTR_0006,Zone_1,Rajajinagar,2026-04-18 21:00:00,0.406
MTR_0006,Zone_1,Rajajinagar,2026-04-18 22:00:00,0.449
MTR_0006,Zone_1,Rajajinagar,2026-04-18 23:00:00,0.256
MTR_0006,Zone_1,Rajajinagar,2026-04-19 00:00:00,0.088
MTR_0006,Zone_1,Rajajinagar,2026-04-19 01:00:00,0.143
MTR_0006,Zone_1,Rajajinagar,2026-04-19 02:00:00,0.087
MTR_0006,Zone_1,Rajajinagar,2026-04-19 03:00:00,0.102
MTR_0006,Zone_1,Rajajinagar,2026-04-19 04:00:00,0.137
MTR_0006,Zone_1,Rajajinagar,2026-04-19 05:00:00,0.142
MTR_0006,Zone_1,Rajajinagar,2026-04-19 06:00:00,0.308
MTR_0006,Zone_1,Rajajinagar,2026-04-19 07:00:00,0.405
MTR_0006,Zone_1,Rajajinagar,2026-04-19 08:00:00,0.384
MTR_0006,Zone_1,Rajajinagar,2026-04-19 09:00:00,0.329
MTR_0006,Zone_1,Rajajinagar,2026-04-19 10:00:00,0.178
MTR_0006,Zone_1,Rajajinagar,2026-04-19 11:00:00,0.238
MTR_0006,Zone_1,Rajajinagar,2026-04-19 12:00:00,0.225
MTR_0006,Zone_1,Rajajinagar,2026-04-19 13:00:00,0.249
MTR_0006,Zone_1,Rajajinagar,2026-04-19 14:00:00,0.229
MTR_0006,Zone_1,Rajajinagar,2026-04-19 15:00:00,0.158
MTR_0006,Zone_1,Rajajinagar,2026-04-19 16:00:00,0.228
MTR_0006,Zone_1,Rajajinagar,2026-04-19 17:00:00,0.231
MTR_0006,Zone_1,Rajajinagar,2026-04-19 18:00:00,0.444
MTR_0006,Zone_1,Rajajinagar,2026-04-19 19:00:00,0.387
MTR_0006,Zone_1,Rajajinagar,2026-04-19 20:00:00,0.489
MTR_0006,Zone_1,Rajajinagar,2026-04-19 21:00:00,0.334
MTR_0006,Zone_1,Rajajinagar,2026-04-19 22:00:00,0.473
MTR_0006,Zone_1,Rajajinagar,2026-04-19 23:00:00,0.235
MTR_0006,Zone_1,Rajajinagar,2026-04-20 00:00:00,0.177
MTR_0006,Zone_1,Rajajinagar,2026-04-20 01:00:00,0.143
MTR_0006,Zone_1,Rajajinagar,2026-04-20 02:00:00,0.189
MTR_0006,Zone_1,Rajajinagar,2026-04-20 03:00:00,0.123
MTR_0006,Zone_1,Rajajinagar,2026-04-20 04:00:00,0.092
MTR_0006,Zone_1,Rajajinagar,2026-04-20 05:00:00,0.201
MTR_0006,Zone_1,Rajajinagar,2026-04-20 06:00:00,0.383
MTR_0006,Zone_1,Rajajinagar,2026-04-20 07:00:00,0.398
MTR_0006,Zone_1,Rajajinagar,2026-04-20 08:00:00,0.441
MTR_0006,Zone_1,Rajajinagar,2026-04-20 09:00:00,0.343
MTR_0006,Zone_1,Rajajinagar,2026-04-20 10:00:00,0.289
MTR_0006,Zone_1,Rajajinagar,2026-04-20 11:00:00,0.238
MTR_0006,Zone_1,Rajajinagar,2026-04-20 12:00:00,0.258
MTR_0006,Zone_1,Rajajinagar,2026-04-20 13:00:00,0.267
MTR_0006,Zone_1,Rajajinagar,2026-04-20 14:00:00,0.199
MTR_0006,Zone_1,Rajajinagar,2026-04-20 15:00:00,0.23
MTR_0006,Zone_1,Rajajinagar,2026-04-20 16:00:00,0.322
MTR_0006,Zone_1,Rajajinagar,2026-04-20 17:00:00,0.302
MTR_0006,Zone_1,Rajajinagar,2026-04-20 18:00:00,0.447
MTR_0006,Zone_1,Rajajinagar,2026-04-20 19:00:00,0.461
MTR_0006,Zone_1,Rajajinagar,2026-04-20 20:00:00,0.437
MTR_0006,Zone_1,Rajajinagar,2026-04-20 21:00:00,0.509
MTR_0006,Zone_1,Rajajinagar,2026-04-20 22:00:00,0.441
MTR_0006,Zone_1,Rajajinagar,2026-04-20 23:00:00,0.274
MTR_0006,Zone_1,Rajajinagar,2026-04-21 00:00:00,0.189
MTR_0006,Zone_1,Rajajinagar,2026-04-21 01:00:00,0.106
MTR_0006,Zone_1,Rajajinagar,2026-04-21 02:00:00,0.207
MTR_0006,Zone_1,Rajajinagar,2026-04-21 03:00:00,0.074
MTR_0006,Zone_1,Rajajinagar,2026-04-21 04:00:00,0.21
MTR_0006,Zone_1,Rajajinagar,2026-04-21 05:00:00,0.124
MTR_0006,Zone_1,Rajajinagar,2026-04-21 06:00:00,0.378
MTR_0006,Zone_1,Rajajinagar,2026-04-21 07:00:00,0.306
MTR_0006,Zone_1,Rajajinagar,2026-04-21 08:00:00,0.368
MTR_0006,Zone_1,Rajajinagar,2026-04-21 09:00:00,0.343
MTR_0006,Zone_1,Rajajinagar,2026-04-21 10:00:00,0.238
MTR_0006,Zone_1,Rajajinagar,2026-04-21 11:00:00,0.258
MTR_0006,Zone_1,Rajajinagar,2026-04-21 12:00:00,0.305
MTR_0006,Zone_1,Rajajinagar,2026-04-21 13:00:00,0.273
MTR_0006,Zone_1,Rajajinagar,2026-04-21 14:00:00,0.277
MTR_0006,Zone_1,Rajajinagar,2026-04-21 15:00:00,0.217
MTR_0006,Zone_1,Rajajinagar,2026-04-21 16:00:00,0.226
MTR_0006,Zone_1,Rajajinagar,2026-04-21 17:00:00,0.341
MTR_0006,Zone_1,Rajajinagar,2026-04-21 18:00:00,0.418
MTR_0006,Zone_1,Rajajinagar,2026-04-21 19:00:00,0.521
MTR_0006,Zone_1,Rajajinagar,2026-04-21 20:00:00,0.44
MTR_0006,Zone_1,Rajajinagar,2026-04-21 21:00:00,0.45
MTR_0006,Zone_1,Rajajinagar,2026-04-21 22:00:00,0.496
MTR_0006,Zone_1,Rajajinagar,2026-04-21 23:00:00,0.319
MTR_0006,Zone_1,Rajajinagar,2026-04-22 00:00:00,0.125
MTR_0006,Zone_1,Rajajinagar,2026-04-22 01:00:00,0.113
MTR_0006,Zone_1,Rajajinagar,2026-04-22 02:00:00,0.127
MTR_0006,Zone_1,Rajajinagar,2026-04-22 03:00:00,0.144
MTR_0006,Zone_1,Rajajinagar,2026-04-22 04:00:00,0.168
MTR_0006,Zone_1,Rajajinagar,2026-04-22 05:00:00,0.13
MTR_0006,Zone_1,Rajajinagar,2026-04-22 06:00:00,0.386
MTR_0006,Zone_1,Rajajinagar,2026-04-22 07:00:00,0.43
MTR_0006,Zone_1,Rajajinagar,2026-04-22 08:00:00,0.376
MTR_0006,Zone_1,Rajajinagar,2026-04-22 09:00:00,0.373
MTR_0006,Zone_1,Rajajinagar,2026-04-22 10:00:00,0.179
MTR_0006,Zone_1,Rajajinagar,2026-04-22 11:00:00,0.131
MTR_0006,Zone_1,Rajajinagar,2026-04-22 12:00:00,0.261
MTR_0006,Zone_1,Rajajinagar,2026-04-22 13:00:00,0.24
MTR_0006,Zone_1,Rajajinagar,2026-04-22 14:00:00,0.222
MTR_0006,Zone_1,Rajajinagar,2026-04-22 15:00:00,0.255
MTR_0006,Zone_1,Rajajinagar,2026-04-22 16:00:00,0.242
MTR_0006,Zone_1,Rajajinagar,2026-04-22 17:00:00,0.293
MTR_0006,Zone_1,Rajajinagar,2026-04-22 18:00:00,0.42
MTR_0006,Zone_1,Rajajinagar,2026-04-22 19:00:00,0.385
MTR_0006,Zone_1,Rajajinagar,2026-04-22 20:00:00,0.459
MTR_0006,Zone_1,Rajajinagar,2026-04-22 21:00:00,0.407
MTR_0006,Zone_1,Rajajinagar,2026-04-22 22:00:00,0.439
MTR_0006,Zone_1,Rajajinagar,2026-04-22 23:00:00,0.224
MTR_0006,Zone_1,Rajajinagar,2026-04-23 00:00:00,0.101
MTR_0006,Zone_1,Rajajinagar,2026-04-23 01:00:00,0.133
MTR_0006,Zone_1,Rajajinagar,2026-04-23 02:00:00,0.13
MTR_0006,Zone_1,Rajajinagar,2026-04-23 03:00:00,0.15
MTR_0006,Zone_1,Rajajinagar,2026-04-23 04:00:00,0.118
MTR_0006,Zone_1,Rajajinagar,2026-04-23 05:00:00,0.05
MTR_0006,Zone_1,Rajajinagar,2026-04-23 06:00:00,0.341
MTR_0006,Zone_1,Rajajinagar,2026-04-23 07:00:00,0.393
MTR_0006,Zone_1,Rajajinagar,2026-04-23 08:00:00,0.346
MTR_0006,Zone_1,Rajajinagar,2026-04-23 09:00:00,0.349
MTR_0006,Zone_1,Rajajinagar,2026-04-23 10:00:00,0.287
MTR_0006,Zone_1,Rajajinagar,2026-04-23 11:00:00,0.214
MTR_0006,Zone_1,Rajajinagar,2026-04-23 12:00:00,0.178
MTR_0006,Zone_1,Rajajinagar,2026-04-23 13:00:00,0.237
MTR_0006,Zone_1,Rajajinagar,2026-04-23 14:00:00,0.223
MTR_0006,Zone_1,Rajajinagar,2026-04-23 15:00:00,0.203
MTR_0006,Zone_1,Rajajinagar,2026-04-23 16:00:00,0.237
MTR_0006,Zone_1,Rajajinagar,2026-04-23 17:00:00,0.265
MTR_0006,Zone_1,Rajajinagar,2026-04-23 18:00:00,0.416
MTR_0006,Zone_1,Rajajinagar,2026-04-23 19:00:00,0.43
MTR_0006,Zone_1,Rajajinagar,2026-04-23 20:00:00,0.495
MTR_0006,Zone_1,Rajajinagar,2026-04-23 21:00:00,0.402
MTR_0006,Zone_1,Rajajinagar,2026-04-23 22:00:00,0.429
MTR_0006,Zone_1,Rajajinagar,2026-04-23 23:00:00,0.222
MTR_0006,Zone_1,Rajajinagar,2026-04-24 00:00:00,0.093
MTR_0006,Zone_1,Rajajinagar,2026-04-24 01:00:00,0.104
MTR_0006,Zone_1,Rajajinagar,2026-04-24 02:00:00,0.109
MTR_0006,Zone_1,Rajajinagar,2026-04-24 03:00:00,0.145
MTR_0006,Zone_1,Rajajinagar,2026-04-24 04:00:00,0.231
MTR_0006,Zone_1,Rajajinagar,2026-04-24 05:00:00,0.098
MTR_0006,Zone_1,Rajajinagar,2026-04-24 06:00:00,0.341
MTR_0006,Zone_1,Rajajinagar,2026-04-24 07:00:00,0.357
MTR_0006,Zone_1,Rajajinagar,2026-04-24 08:00:00,0.376
MTR_0006,Zone_1,Rajajinagar,2026-04-24 09:00:00,0.371
MTR_0006,Zone_1,Rajajinagar,2026-04-24 10:00:00,0.3
MTR_0006,Zone_1,Rajajinagar,2026-04-24 11:00:00,0.14
MTR_0006,Zone_1,Rajajinagar,2026-04-24 12:00:00,0.141
MTR_0006,Zone_1,Rajajinagar,2026-04-24 13:00:00,0.223
